"follow_number","date","year","month","day","name_focal","class_focal","sex_focal","age_category","follow_type","length_active_period_min","ap_kcal","prev_day_ap_kcal","lipid_kcal","prev_day_lipid_kcal","tnc_kcal","prev_day_tnc_kcal","ndf_kcal_low","prev_day_ndf_kcal_low","total_kcal_using_ap_low_fermentation","prev_day_total_kcal_using_ap_low_fermentation","total_kcal_npe_low_fermentation","prev_day_total_kcal_npe_low_fermentation","npe_to_ap","lipid_to_ap","lipid_to_tnc","lipid_to_ndf_low","tnc_to_ap","tnc_to_ndf_low","ap_to_ndf_low","percent_ap","percent_lipid","percent_ndf_low","percent_tnc","fai","hi_low_quartile","fruit_category_quartiles"  
1658,2006-06-02,2006,6,2,"Mindy","adult_female_with_dependent","female","adult","N-N",742,351.574528313143,281.481195055723,292.12564016945,243.304296033112,3211.24504319169,2268.09487370913,272.846322158991,186.224157703208,4127.79153383327,2979.10452250117,3776.21700552013,2697.62332744545,10.7408719955864,0.830906725726323,0.0909695885054925,1.07065998858957,9.13389561695286,11.7694276315752,1.28854413550891,8.51725493963242,7.07704441406633,6.60998308472261,77.7957175615787,3.618421053,"low","medium"
1684,2006-06-20,2006,6,20,"Mindy","adult_female_with_dependent","female","adult","N-N",664,150.672890657994,NA,401.855890977362,NA,1302.67007492945,NA,165.384377374501,NA,2020.58323393931,NA,1869.91034328131,NA,12.4103966885838,2.66707494110216,0.308486314924464,2.42982981438076,8.64568316994944,7.87662109087636,0.911046696489391,7.45690096439352,19.8881137004145,8.18498216735519,64.4700031678368,3.618421053,"low","medium"
1685,2006-06-21,2006,6,21,"Mindy","adult_female_with_dependent","female","adult","N-N",678,296.75240941939,150.672890657994,1239.16089251501,401.855890977362,1908.03156653389,1302.67007492945,385.608717044023,165.384377374501,3829.55358551231,2020.58323393931,3532.80117609292,1869.91034328131,11.9048778171844,4.17573995419105,0.649444649789551,3.2135188800038,6.42970876046816,4.9481027845023,0.769568726802179,7.74900788807454,32.3578418435745,10.0692863654612,49.8238639028897,3.618421053,"low","medium"
1686,2006-06-22,2006,6,22,"Mindy","adult_female_with_dependent","female","adult","N-N",672,236.212205525259,296.75240941939,228.39334113801,1239.16089251501,1579.57897804097,1908.03156653389,162.958132025494,385.608717044023,2207.14265672973,3829.55358551231,1970.93045120447,3532.80117609292,8.34389758489305,0.966898982337245,0.144591276734556,1.40154614132591,6.68711836684517,9.69315834937194,1.44952695879151,10.7021720959011,10.3479193083248,7.38321700813597,71.5666915876381,3.618421053,"low","medium"
1687,2006-06-23,2006,6,23,"Mindy","adult_female_with_dependent","female","adult","N-N",628,261.177802671277,236.212205525259,557.472851244406,228.39334113801,2445.02270737196,1579.57897804097,467.785908331968,162.958132025494,3731.45926961961,2207.14265672973,3470.28146694833,1970.93045120447,13.2870459566431,2.13445723772341,0.22800313860627,1.1917264742588,9.36152568236937,5.2267985499829,0.558327640955637,6.99934754206501,14.9398080205023,12.5362726625622,65.5245717748705,3.618421053,"low","medium"
1690,2006-06-24,2006,6,24,"Mindy","adult_female_with_dependent","female","adult","N-N",572,297.601455830738,261.177802671277,925.656320885703,557.472851244406,2011.05298201416,2445.02270737196,297.378060588787,467.785908331968,3531.68881931939,3731.45926961961,3234.08736348865,3470.28146694833,10.8671758827956,3.11038908832548,0.460284402829913,3.11272566326167,6.75753744685294,6.7626138190303,1.00075121628512,8.42660469412732,26.2100192922459,8.42027924323459,56.9430967703922,3.618421053,"low","medium"
1848,2006-07-22,2006,7,22,"Mindy","adult_female_with_dependent","female","adult","N-N",720,284.661289317418,NA,1746.56571752342,NA,1614.63537782811,NA,487.919718198852,NA,4133.7821028678,NA,3849.12081355038,NA,13.521757112743,6.13559266070728,1.08170906045225,3.57961699922856,5.67212838001194,3.30922345952427,0.583418293419746,6.88621901768684,42.2510348649423,11.8032277961714,39.0595183211995,2.570863546,"low","low"
1849,2006-07-23,2006,7,23,"Mindy","adult_female_with_dependent","female","adult","N-N",778,237.591373925031,284.661289317418,1642.48247422566,1746.56571752342,2342.90436202434,1614.63537782811,541.689921692111,487.919718198852,4764.66813186714,4133.7821028678,4527.07675794211,3849.12081355038,19.054045116009,6.9130560049033,0.701045463420669,3.03214515990059,9.86106660069072,4.32517620912286,0.438611398164566,4.98652513353381,34.4721275179771,11.368890900694,49.172456447795,2.570863546,"low","low"
1854,2006-07-24,2006,7,24,"Mindy","adult_female_with_dependent","female","adult","N-N",686,326.549437541243,237.591373925031,2292.64546606256,1642.48247422566,1569.57531373774,2342.90436202434,577.517937602903,541.689921692111,4766.28815494444,4764.66813186714,4439.7387174032,4527.07675794211,13.5959159839082,7.02082197208807,1.46067885114918,3.96982555308778,4.80654728899817,2.71779491430614,0.565436008614118,6.85123154382698,48.1012769587634,12.1167230941293,32.9307684032804,2.570863546,"low","low"
1857,2006-07-25,2006,7,25,"Mindy","adult_female_with_dependent","female","adult","N-N",712,185.837732103782,326.549437541243,690.39917862769,2292.64546606256,534.372327040331,1569.57531373774,176.781005256469,577.517937602903,1587.39024302827,4766.28815494444,1401.55251092449,4439.7387174032,7.54180808740059,3.71506459324489,1.29198153364627,3.90539231082026,2.87547809043379,3.02279267088157,1.05123133469104,11.7071232433216,43.4927190500184,11.1365813184805,33.6635763881795,2.570863546,"low","low"
1861,2006-07-26,2006,7,26,"Mindy","adult_female_with_dependent","female","adult","N-N",722,345.3878361086,185.837732103782,2947.28707856751,690.39917862769,1268.97521214843,534.372327040331,615.193196451898,176.781005256469,5176.84332327645,1587.39024302827,4831.45548716785,1401.55251092449,13.9884934617347,8.53326831591371,2.32257261635365,4.79083171850058,3.67405878112462,2.06272634266308,0.561429869674454,6.67178460966059,56.9321282202175,11.8835583392263,24.5125288308956,2.570863546,"low","low"
1864,2006-07-27,2006,7,27,"Mindy","adult_female_with_dependent","female","adult","N-N",764,199.117725078926,345.3878361086,1045.9670098365,2947.28707856751,1033.87719307546,1268.97521214843,336.0588478822,615.193196451898,2615.02077587308,5176.84332327645,2415.90305079416,4831.45548716785,12.1330386324801,5.25300803543179,1.01169366810876,3.11245193045221,5.19229110650822,3.07647663375275,0.592508503596143,7.61438405828522,39.998420643036,12.8510966713065,39.5360986273723,2.570863546,"low","low"
1866,2006-07-28,2006,7,28,"Mindy","adult_female_with_dependent","female","adult","N-N",746,295.905020941214,199.117725078926,990.167098147861,1045.9670098365,2552.06848823584,1033.87719307546,696.705701644906,336.0588478822,4534.84630896983,2615.02077587308,4238.94128802861,2415.90305079416,14.32534424237,3.34623283849101,0.387986099398269,1.42121285330391,8.62462042758932,3.66305095854744,0.424720251668085,6.52513890836655,21.8346340908915,15.3633806787859,56.276846321956,2.570863546,"low","low"
1738,2006-07-29,2006,7,29,"Mindy","adult_female_with_dependent","female","adult","N-N",744,319.4713905911,295.905020941214,1882.38313888451,990.167098147861,1787.72937519793,2552.06848823584,595.703374524139,696.705701644906,4585.28727919768,4534.84630896983,4265.81588860658,4238.94128802861,13.3527320888226,5.89218062813588,1.0529463603383,3.15993365051558,5.59589818634522,3.00103953016214,0.536292732681431,6.96731461168123,41.0526761850762,12.991626004039,38.9883831992036,2.570863546,"low","low"
1869,2006-07-30,2006,7,30,"Mindy","adult_female_with_dependent","female","adult","N-N",700,179.225042085642,319.4713905911,644.251038432042,1882.38313888451,693.696149031327,1787.72937519793,218.224067338776,595.703374524139,1735.39629688779,4585.28727919768,1556.17125480215,4265.81588860658,8.68277801301077,3.59464855432528,0.928722235710362,2.95224558083179,3.8705313775284,3.1788251291019,0.821289073525557,10.3276146438171,37.1241450490256,12.5748837732415,39.9733565339158,2.570863546,"low","low"
1870,2006-07-31,2006,7,31,"Mindy","adult_female_with_dependent","female","adult","N-N",704,220.48811796866,179.225042085642,1217.33007344994,644.251038432042,1327.72822052312,693.696149031327,459.378783814292,218.224067338776,3224.92519575601,1735.39629688779,3004.43707778735,1556.17125480215,13.6262992557921,5.52106882069252,0.916851848618781,2.64994840062544,6.02176767054558,2.8902689181655,0.47997018089933,6.83699945222982,37.7475445027979,14.2446337799969,41.1708222649754,2.570863546,"low","low"
1740,2006-08-01,2006,8,1,"Mindy","adult_female_with_dependent","female","adult","N-N",754,306.111838878297,220.48811796866,1077.1498032903,1217.33007344994,1013.18678092716,1327.72822052312,296.914235862351,459.378783814292,2693.36265895811,3224.92519575601,2387.25082007982,3004.43707778735,7.79862297658123,3.51881131823378,1.06313053384353,3.62781461172401,3.30985820293603,3.41238869192138,1.03097730558197,11.3654148229972,39.9927503155844,11.0239233797504,37.617911481668,2.027468934,"low","low"
1799,2006-09-08,2006,9,8,"Mindy","adult_female_with_dependent","female","adult","N-N",642,268.524030452136,NA,1357.30662856735,NA,781.990189274931,NA,319.946249506341,NA,2727.76709780076,NA,2459.24306734862,NA,9.15837239299512,5.0546933407857,1.73570800143395,4.24229579393913,2.91217954668054,2.44412988269592,0.839278569029809,9.84409668511038,49.7588899602781,11.7292363326875,28.6677770219241,2.4852845,"low","low"
2026,2007-02-11,2007,2,11,"Mindy","adult_female_with_dependent","female","adult","N-N",720,339.916653245495,NA,1126.07053802944,NA,2359.19588847478,NA,100.614224050842,NA,3925.79730380056,NA,3585.88065055506,NA,10.5492938234046,3.31278425836985,0.477311165016248,11.1919616600175,6.94051281674311,23.4479360222729,3.37841549196591,8.65853804821819,28.6838685466336,2.562899107232,60.0946942979162,2.094240838,"low","low"
2029,2007-02-12,2007,2,12,"Mindy","adult_female_with_dependent","female","adult","N-N",680,357.110978377356,339.916653245495,564.61154804299,1126.07053802944,2191.99638337785,2359.19588847478,224.050385427397,100.614224050842,3337.76929522559,3925.79730380056,2980.65831684824,3585.88065055506,8.34658830818303,1.58105346021138,0.25757868595245,2.52002042739601,6.13813776697056,9.78349748962234,1.59388691832033,10.6990911231694,16.9158350414039,6.71257854004117,65.6724952953856,2.094240838,"low","low"
2030,2007-02-13,2007,2,13,"Mindy","adult_female_with_dependent","female","adult","N-N",638,297.648733079998,357.110978377356,444.709218272898,564.61154804299,2528.82227760399,2191.99638337785,217.055248464014,224.050385427397,3488.2354774209,3337.76929522559,3190.5867443409,2980.65831684824,10.7193022840227,1.49407394975666,0.175856256175603,2.04882960177131,8.49599543541253,11.6505926279099,1.37130401216419,8.5329311913332,12.748830208037,6.22249414837379,72.4957444522561,2.094240838,"low","low"
2032,2007-02-14,2007,2,14,"Mindy","adult_female_with_dependent","female","adult","N-N",626,325.424775941524,297.648733079998,276.518376156494,444.709218272898,1122.53701024155,2528.82227760399,141.604811861237,217.055248464014,1866.0849742008,3488.2354774209,1540.66019825928,3190.5867443409,4.73430516715213,0.849715192570901,0.246333415855031,1.95274703254762,3.44945158829351,7.92725187433289,2.29811947534959,17.4389044679434,14.8181020682041,7.58833674880657,60.154656715046,2.094240838,"low","low"
2035,2007-02-15,2007,2,15,"Mindy","adult_female_with_dependent","female","adult","N-N",582,409.672544766825,325.424775941524,272.146115616957,276.518376156494,5059.03492395453,1122.53701024155,237.53271495425,141.604811861237,5978.38629929256,1866.0849742008,5568.71375452573,1540.66019825928,13.5930850765098,0.664301572300519,0.0537940772712094,1.14572056177345,12.3489723404188,21.2982659038311,1.72469945811772,6.85256061180428,4.55216678870619,3.97319114327486,84.6220814562147,2.094240838,"low","low"
2037,2007-02-16,2007,2,16,"Mindy","adult_female_with_dependent","female","adult","N-N",554,374.65961738329,409.672544766825,283.548629929375,272.146115616957,3795.13424811421,5059.03492395453,197.342668649235,237.53271495425,4650.68516407611,5978.38629929256,4276.02554669282,5568.71375452573,11.4130943082619,0.75681663241356,0.0747137285249578,1.43683386806411,10.1295524578291,19.2311894538116,1.89852311184271,8.05600904308299,6.09692163467926,4.24330311958322,81.6037662026545,2.094240838,"low","low"
2039,2007-02-17,2007,2,17,"Mindy","adult_female_with_dependent","female","adult","N-N",614,215.19662827182,374.65961738329,129.137853055399,283.548629929375,774.617808799497,3795.13424811421,99.9936004006506,197.342668649235,1218.94589052737,4650.68516407611,1003.74926225555,4276.02554669282,4.66433545133284,0.600092362470853,0.166711701678453,1.29146117889519,3.5995815316449,7.74667384408389,2.15210400875234,17.654321651531,10.5942235876876,8.20328459021173,63.5481701705697,2.094240838,"low","low"
2041,2007-02-18,2007,2,18,"Mindy","adult_female_with_dependent","female","adult","N-N",604,290.040854584393,215.19662827182,277.117834762668,129.137853055399,1308.90709913998,774.617808799497,156.037279217091,99.9936004006506,2032.10306770413,1218.94589052737,1742.06221311974,1003.74926225555,6.0062649298699,0.955444139618735,0.211716962147084,1.77597197383274,4.51283699675876,8.38842554617301,1.85879205302514,14.2729401472771,13.6369970188449,7.67861048472221,64.4114523491557,2.094240838,"low","low"
2044,2007-02-19,2007,2,19,"Mindy","adult_female_with_dependent","female","adult","N-N",574,184.056836250394,290.040854584393,192.183913961894,277.117834762668,938.623297577885,1308.90709913998,113.607757370315,156.037279217091,1428.47180516049,2032.10306770413,1244.41496891009,1742.06221311974,6.7610363964812,1.04415526136961,0.204750845688386,1.69164428917871,5.09963833291672,8.26196484557263,1.62010799711893,12.8848770823107,13.4538121975955,7.95309763622188,65.708213083872,2.094240838,"low","low"
2048,2007-02-20,2007,2,20,"Mindy","adult_female_with_dependent","female","adult","N-N",640,287.116904677952,184.056836250394,222.533312583916,192.183913961894,945.492576883518,938.623297577885,117.147822534289,113.607757370315,1572.29061667967,1428.47180516049,1285.17371200172,1244.41496891009,4.47613390595463,0.775061687271682,0.235362305347143,1.89959410059697,3.29305785023017,8.0709359886461,2.45089407952003,18.261058205911,14.1534465844397,7.45077413116404,60.1347210784852,2.094240838,"low","low"
2058,2007-03-02,2007,3,2,"Mindy","adult_female_with_dependent","female","adult","N-N",654,272.607977660557,NA,128.787173417974,NA,802.155363500491,NA,115.054543599316,NA,1318.60505817834,NA,1045.99708051778,NA,3.83700099129242,0.472426282323754,0.16055140846527,1.11935756197932,2.94252343744433,6.97195728570306,2.36938037501527,20.6739672330066,9.76692548077242,8.72547415814289,60.8336331280781,0.0687,"low","low"
2059,2007-03-03,2007,3,3,"Mindy","adult_female_with_dependent","female","adult","N-N",676,410.644858118034,272.607977660557,560.123512860464,128.787173417974,2266.84455125759,802.155363500491,234.938111778855,115.054543599316,3472.55103401494,1318.60505817834,3061.90617589691,1045.99708051778,7.45633633385666,1.36400956151621,0.247093922937822,2.38413218110692,5.52020683187519,9.64868804849912,1.74788524096325,11.8254520695481,16.1300296921152,6.76557693400465,65.278941304332,0.0687,"low","low"
2083,2007-03-19,2007,3,19,"Mindy","adult_female_with_dependent","female","adult","N-N",596,492.893388236439,NA,211.969696033843,NA,1117.90010761836,NA,157.89186086125,NA,1980.65505274989,NA,1487.76166451346,NA,3.01842487649638,0.430051814637371,0.1896141655138,1.34249919456022,2.26803632245541,7.0801629768664,3.12171498611684,24.8853725211827,10.7019996106616,7.97169909227943,56.4409287758763,0.0687,"low","low"
2106,2007-03-28,2007,3,28,"Mindy","adult_female_with_dependent","female","adult","N-N",628,435.56319973111,NA,186.80867842035,NA,958.27964109236,NA,134.929957194593,NA,1715.58147643841,NA,1280.0182767073,NA,2.93876589550611,0.428889948773619,0.19494171681181,1.38448630907767,2.20009321651587,7.10205250943905,3.22806890913744,25.3886630109431,10.8889423781941,7.86496934407979,55.8574252667831,0.0687,"low","low"
2108,2007-03-29,2007,3,29,"Mindy","adult_female_with_dependent","female","adult","N-N",688,277.490898259925,435.56319973111,205.912400083423,186.80867842035,609.573616709359,958.27964109236,110.238701920903,134.929957194593,1203.21561697361,1715.58147643841,925.724718713686,1280.0182767073,3.33605435175954,0.742051005545219,0.337797428299133,1.86787758287617,2.19673373264435,5.52957905061991,2.51718220030408,23.062441539604,17.113507934791,9.16200723841843,50.6620432871866,0.0687,"low","low"
